选课号,课程,开课校区,授课方式,授课老师,学分,总学时,限选人数,上课教室,课程类型,上课时间
"14002010","漫画创作与鉴赏","崂山校区","讲授","郑鑫","2.0","32","40","6313（研讨）","Common","1-17周 二(3-4节)",
"18006011","汉族民歌与文化","崂山校区","讲授","孙赟","2.0","32","50","6412（研讨）","Common","1-17周 二(3-4节)",
"18006012","汉族民歌与文化","崂山校区","讲授","孙赟","2.0","32","50","6412（研讨）","Common","1-17周 二(5-6节)",
"82003007","航海技术与游艇驾驶基础","崂山校区","讲授","外聘(游艇)","2.0","32","24","","Common","1-8周 六(1-4节)",
"","","","","","","","","","Common","1-8周 六(5-8节)",
"19000184","《论语》导读","崂山校区","讲授","杨生照","2.0","32","65","7104","Common","1-17周 三(3-4节)",
"19000185","《论语》导读","崂山校区","讲授","杨生照","2.0","32","65","7104","Common","1-17周 五(3-4节)",
"07001075","围棋与中国文化","西海岸校区","讲授","齐祥明","2.0","32","60","南230/229","Common","1-17周 五(5-6节)",
"19000205","中美关系","鱼山校区","讲授","郭新昌","2.0","32","70","0104","Common","1-17周 二(7-8节)",
"14002005","世界优秀影片赏析","崂山校区","讲授","柴焰 刘佳 王小强","2.0","32","50","6411（研讨）","Common","1-17周 二(5-6节)",
"14002006","世界优秀影片赏析","崂山校区","讲授","柴焰 刘佳 王小强","2.0","32","50","6411（研讨）","Common","1-17周 三(5-6节)",
"14002012","世界优秀影片赏析","西海岸校区","讲授","刘佳","2.0","32","60","南214/213","Common","1-17周 二(3-4节)",
"18006003","中国古代绘画里的文化和生活","崂山校区","讲授","张锦莉","2.0","32","42","6313（研讨）","Common","1-17周 四(3-4节)",
"18006004","中国古代绘画里的文化和生活","崂山校区","讲授","张锦莉","2.0","32","42","6313（研讨）","Common","1-17周 五(3-4节)",
"05001002","食之有道*","崂山校区","讲授","焉翠蔚","3.0","48","40","6317（研讨）","Common","1-17周 五(5-7节)",
"05001006","食之有道*","鱼山校区","讲授","焉翠蔚","3.0","48","40","0108","Common","1-17周 三(5-7节)",
"16001112","数学思想与文化","崂山校区","讲授","张若军","2.0","32","50","6315（研讨）","Common","1-17周 二(5-6节)",
"16001113","数学思想与文化","崂山校区","讲授","刘晓东","2.0","32","50","6315（研讨）","Common","1-17周 一(5-6节)",
"14001014","普通话与经典诵读","西海岸校区","讲授","李军","2.0","32","50","南302/301","Common","1-17周 二(3-4节)",
"97002003","人格心理学","鱼山校区","讲授","吴连海","2.0","32","60","0102","Common","1-17周 二(3-4节)",
"97002004","人格心理学","鱼山校区","讲授","吴连海","2.0","32","60","0102","Common","1-17周 二(10-11节)",
"11001022","企业角色扮演与协作","崂山校区","讲授","张竞元","2.0","32","40","管院103","Common","1-8周 二(5-8节)",
"18002002","亲职教育","崂山校区","讲授","乔莉","2.0","32","60","6316（研讨）","Common","1-17周 五(3-4节)",
"14001006","古汉字与先秦文明","崂山校区","讲授","杨瑞芳","2.0","32","35","6414（研讨）","Common","1-8周 三(5-6节)",
"","","","","","","","","6414（研讨）","Common","1-8周 三(3-4节)",
"05002001","环境保护与生态建设","崂山校区","讲授","黄健","2.0","32","100","3308","Common","1-17周 一(1-2节)",
"18006017","精品赏析与演唱技能","崂山校区","讲授","傅晓杉","2.0","32","50","6413（研讨）","Common","1-17周 三(5-6节)",
"18006018","精品赏析与演唱技能","崂山校区","讲授","傅晓杉","2.0","32","50","6413（研讨）","Common","1-17周 三(7-8节)",
"09001006","桥牌入门","崂山校区","讲授","崔俊山","2.0","32","50","6205","Common","1-17周 五(7-8节)",
"","","","","","","","","6205","Common","1-17周 五(10-11节)",
"18006020","西洋乐器艺术鉴赏","鱼山校区","讲授","庄妍","2.0","32","40","0106","Common","1-17周 二(3-4节)",
"04002022","珠宝玉石鉴赏","崂山校区","讲授","韩宗珠 王誉桦 陈龙","2.0","32","50","6412（研讨）","Common","1-17周 一(7-8节)",
"04002023","珠宝玉石鉴赏","崂山校区","讲授","韩宗珠 陈龙 王誉桦","2.0","32","50","6412（研讨）","Common","1-17周 五(7-8节)",
"18006001","律动与音乐欣赏","崂山校区","讲授","董岩冰","2.0","32","36","7113","Common","1-17周 二(5-6节)",
"18006002","律动与音乐欣赏","崂山校区","讲授","董岩冰","2.0","32","36","7113","Common","1-17周 二(7-8节)",
"18006019","律动与音乐欣赏","鱼山校区","讲授","董岩冰","2.0","32","36","0106","Common","1-17周 三(5-6节)",
"18006005","西方戏剧鉴赏","崂山校区","讲授","朱琳","2.0","32","30","6416（研讨）","Common","1-17周 二(3-4节)",
"18006006","西方戏剧鉴赏","崂山校区","讲授","朱琳","2.0","32","30","6416（研讨）","Common","1-17周 三(3-4节)",
"18006007","西方戏剧鉴赏","崂山校区","讲授","朱琳","2.0","32","30","6416（研讨）","Common","1-17周 四(3-4节)",
"14006003","大海洋**","崂山校区","讲授","赵栋梁 余静","3.0","48","0","文新N241","Common","1-17周 三(10-12节)",
"14001002","《道德经》的智慧启示","崂山校区","讲授","丁玉柱","2.0","32","50","6316（研讨）","Common","1-17周 五(1-2节)",
"12001125","日本社会与文化","崂山校区","讲授","王璇","2.0","32","145","4202","Common","1-17周 四(3-4节)",
"18002001","恋爱与婚姻","崂山校区","讲授","乔莉","2.0","32","60","6316（研讨）","Common","1-17周 四(3-4节)",
"82003005","古琴学理论与实践","崂山校区","讲授","赵霄鹏","2.0","64","24","","Common","1-17周 五(7-8节)",
"","","","","","","","","","Common","1-17周 一(10-11节)",
"82003006","古琴学理论与实践","崂山校区","讲授","赵霄鹏","2.0","64","24","","Common","1-17周 三(10-11节)",
"","","","","","","","","","Common","1-17周 五(10-11节)",
"16001114","数学建模——量化研究的必由之路*","崂山校区","讲授","陈丕炜 曹永昌 吕可波","3.0","48","50","6317（研讨）","Common","1-17周 二(5-7节)",
"16001117","数学建模——量化研究的必由之路*","西海岸校区","讲授","吕可波 曹永昌 陈丕炜","3.0","48","50","北401/402（研讨）","Common","1-17周 六(5-7节)",
"18006015","音乐与中国古典诗词","崂山校区","讲授","傅晓杉","2.0","32","50","6413（研讨）","Common","1-17周 二(5-6节)",
"18006016","音乐与中国古典诗词","崂山校区","讲授","傅晓杉","2.0","32","50","6413（研讨）","Common","1-17周 二(7-8节)",
"14002007","电影与人生","崂山校区","讲授","柴焰 刘佳 王小强","2.0","32","50","6411（研讨）","Common","1-17周 二(7-8节)",
"14002008","电影与人生","崂山校区","讲授","柴焰 刘佳 王小强","2.0","32","50","6411（研讨）","Common","1-17周 三(7-8节)",
"19000188","中国古代海洋史专题","崂山校区","讲授","万晋","2.0","32","70","7204","Common","1-17周 二(1-2节)",
"19000189","中国古代海洋史专题","崂山校区","讲授","万晋","2.0","32","70","7204","Common","1-17周 二(3-4节)",
"01001054","海洋通论*","崂山校区","讲授","王楠 陈旭","3.0","48","30","6315（研讨）","Common","1-17周 三(7-9节)",
"04003051","在海洋中给地球做CT","崂山校区","讲授","邢磊 尹燕欣 王林飞","2.0","32","50","6313（研讨）","Common","1-17周 五(5-6节)",
"04003052","在海洋中给地球做CT","崂山校区","讲授","王林飞 邢磊 刘怀山","2.0","32","50","6313（研讨）","Common","1-17周 五(7-8节)",
"09004002","创客单片机入门——可视化设计","崂山校区","讲授","刘滨 刘博闻","2.0","32","30","6315（研讨）","Common","1-17周 日(1-2节)",
"09004003","创客单片机入门——可视化设计","崂山校区","讲授","刘滨 刘博闻","2.0","32","30","6315（研讨）","Common","1-17周 日(3-4节)",
"16001111","古今数学思想——人类心智之荣耀","崂山校区","讲授","高翔","2.0","32","60","6316（研讨）","Common","1-17周 三(3-4节)",
"16002004","运筹学——最优化的世界","崂山校区","讲授","方奇志 刘彬","2.0","32","40","6411（研讨）","Common","1-17周 一(7-8节)",
"09101001","工程认知实践体验","崂山校区","讲授","刘贵杰 孙竹","2.0","32","60","","Common","1-8周 六(5-8节)",
"09101004","3D打印和激光加工-把想象变成现实","崂山校区","讲授","刘永辉 李辰 舒睿","2.0","32","50","","Common","1-8周 日(5-8节)",
"10002001","一滴水的城市之旅","西海岸校区","讲授","赵阳国","2.0","32","60","南204/203","Common","1-17周 三(3-4节)",
"10001001","海大植物鉴赏","崂山校区","讲授","李锋民","2.0","32","50","6313（研讨）","Common","1-17周 一(7-8节)",
"05001003","健康科学管理与免疫","崂山校区","讲授","刘振辉 汲广东 孙晨","2.0","32","50","6314（研讨）","Common","1-17周 五(7-8节)",
"02001115","量子计算与算法导论","崂山校区","讲授","顾永建","3.0","48","120","4101","Common","1-17周 五(10-12节)",
"04010001","陆-海景观赏析","崂山校区","讲授","李晓辉 胡军","2.0","32","50","6314（研讨）","Common","1-17周 一(10-11节)",
"04010002","陆-海景观赏析","崂山校区","讲授","胡军 李晓辉","2.0","32","50","6314（研讨）","Common","1-17周 三(10-11节)",
"18002004","你真正了解学习吗？——有效学习的心理解码","崂山校区","讲授","张银","2.0","32","32","6417（研讨）","Common","1-17周 二(3-4节)",
"18002005","你真正了解学习吗？——有效学习的心理解码","崂山校区","讲授","张银","2.0","32","32","6417（研讨）","Common","1-17周 二(5-6节)",
"09101003","认识制造——从传统制造到智能制造","崂山校区","讲授","葛安亮","2.0","32","40","","Common","1-8周 六(1-4节)",
"09101002","海洋工程装备认知实践体验","崂山校区","讲授","郑中强","2.0","32","40","","Common","11周 三(7-8节)",
"","","","","","","","","","Common","1-10周 三(7-9节)",
"11001024","经济学思维","西海岸校区","讲授","邓晓辉 姜忠辉","2.0","32","60","南214/213","Common","1-17周 五(5-6节)",
"02001114","思考与学习*","崂山校区","讲授","李颖","3.0","48","40","6314（研讨）","Common","1-17周 二(7-9节)",
"97002001","心理助人技术的理论与实践","崂山校区","讲授","迟昊阳","2.0","32","40","6412（研讨）","Common","1-17周 三(7-8节)",
"06002035","中国渔文化","西海岸校区","讲授","王巧晗","2.0","32","60","南430/429","Common","1-17周 四(3-4节)",
"12002092","解码金融的逻辑","崂山校区","讲授","王垒","2.0","32","40","6317（研讨）","Common","1-17周 四(3-4节)",
"12002090","博弈论漫谈","崂山校区","讲授","高金伍","2.0","32","100","3508","Common","1-17周 三(3-4节)",
"15002090","知识产权法与创新保护","崂山校区","讲授","马晓莉","2.0","32","50","6411（研讨）","Common","1-17周 二(3-4节)",
"18003271","帆船驾驶基础理论与实操","崂山校区","讲授","常晓峰","2.0","32","100","5204","Common","1-17周 二(5-6节)",
"12001128","你身边的财政学","崂山校区","讲授","罗斯丹","2.0","32","50","6313（研讨）","Common","1-17周 三(5-6节)",
"14006004","语言：认知与文化**","崂山校区","讲授","徐德荣","3.0","48","0","文新N241","Common","1-17周 四(7-9节)",
"11004024","道家人生哲学*","崂山校区","讲授","张立波","3.0","48","50","6317（研讨）","Common","1-17周 一(7-9节)",
"11004025","道家人生哲学*","崂山校区","讲授","张立波","3.0","48","50","6317（研讨）","Common","1-17周 一(10-12节)",
"18004001","科学发声与流行歌曲演唱","鱼山校区","讲授","孙道东","2.0","32","35","0108","Common","1-17周 二(3-4节)",
"18004117","合唱艺术与实践","崂山校区","讲授","贾巍","2.0","32","60","8301","Common","1-17周 三(3-4节)",
"14001005","应用文写作","崂山校区","讲授","王小强","2.0","32","50","6314（研讨）","Common","1-17周 三(3-4节)",
"06002033","水草造景艺术与实践","鱼山校区","讲授","刘岩","2.0","32","60","0205","Common","1-17周 四(3-4节)",
"14001011","走进文学青岛","崂山校区","讲授","李莹","2.0","32","50","6411（研讨）","Common","1-17周 三(3-4节)",
"18006008","素描","崂山校区","讲授","王宇","2.0","32","25","3209(素描室)","Common","1-17周 五(1-2节)",
"18006009","素描","崂山校区","讲授","王宇","2.0","32","25","3209(素描室)","Common","1-17周 五(3-4节)",
"18006010","素描","崂山校区","讲授","王宇","2.0","32","25","3209(素描室)","Common","1-17周 五(5-6节)",
"14001010","唐诗宋词名篇导读*","崂山校区","讲授","刘怀荣 鞠岩 李婧","3.0","48","40","6414（研讨）","Common","1-17周 五(5-7节)",
"18006021","西方美术鉴赏","西海岸校区","讲授","王宇","2.0","32","50","北401/402（研讨）","Common","1-17周 二(3-4节)",
"18006022","西方美术鉴赏","西海岸校区","讲授","王宇","2.0","32","50","北401/402（研讨）","Common","1-17周 二(5-6节)",
"14001004","诗词写作与经典研读","崂山校区","讲授","彭敏哲","2.0","32","40","6315（研讨）","Common","9-17周 五(5-6节)",
"","","","","","","","","6315（研讨）","Common","9-17周 三(5-6节)",
"14001008","当代绘本艺术赏析","崂山校区","讲授","程诺","2.0","32","40","6314（研讨）","Common","1-17周 一(7-8节)",
"82105002","国画－－中国传统艺术系列课","崂山校区","讲授","外聘(通识) 贾建媛","1.0","16","30","","Common","3-11周 五(5-6节)",
"82105003","书法——中国传统艺术系列课","崂山校区","讲授","外聘(通识) 贾建媛","1.0","16","30","6514(书画室)","Common","3-11周 五(5-6节)",
"82105004","篆刻——中国传统艺术系列课","崂山校区","讲授","外聘(通识) 贾建媛","1.0","16","30","6411（研讨）","Common","3-11周 五(5-6节)",
"82105005","剪纸——中国传统艺术系列课","崂山校区","讲授","外聘(通识) 贾建媛","2.0","32","30","6514(书画室)","Common","1-17周 一(5-6节)",
"19000191","中国共产党历史（1921-1949）","崂山校区","讲授","曹书林","1.0","16","70","7304","Common","1-8周 四(1-2节)",
"19000192","中国共产党历史（1921-1949）","崂山校区","讲授","曹书林","1.0","16","70","7304","Common","1-8周 四(3-4节)",
"19000193","中国共产党历史（1921-1949）","崂山校区","讲授","孙笑颜","1.0","16","70","7106","Common","1-8周 二(5-6节)",
"19000194","中国共产党历史（1921-1949）","崂山校区","讲授","孙笑颜","1.0","16","70","7106","Common","1-8周 二(7-8节)",
"19000195","中国共产党历史（1921-1949）","崂山校区","讲授","张运君 王洪兵 刘永祥","1.0","16","70","5304","Common","1-8周 二(5-6节)",
"19000196","中华人民共和国史","崂山校区","讲授","景菲菲","1.0","16","70","7102","Common","1-8周 二(10-11节)",
"19000197","中华人民共和国史","崂山校区","讲授","景菲菲","1.0","16","70","7102","Common","1-8周 三(10-11节)",
